shap_Hour,shap_Day,shap_DayOfWeek,shap_IsWeekend,shap_Sender Bank ID,shap_Receiver Bank ID,shap_is_cross_bank,shap_is_self_transfer,shap_Amount_Paid_Log,shap_Amount_Received_Log,shap_Amount_Diff_Log,shap_amount_vs_account_median,shap_Payment_Currency_Encoded,shap_Receiving_Currency_Encoded,shap_is_currency_mismatch,shap_is_amount_outlier_iqr,shap_is_amount_outlier_zscore,shap_is_account_level_outlier,shap_outlier_score,shap_is_outlier,shap_txn_count_per_sender_hour,shap_txn_count_per_sender_day,shap_is_high_velocity,shap_fmt_ACH,shap_fmt_Bitcoin,shap_fmt_Cash,shap_fmt_Cheque,shap_fmt_Credit Card,shap_fmt_Reinvestment,shap_fmt_Wire,actual_label,predicted_proba
-0.18751775,-0.14824465,-0.15415522,0.038609233,-0.018767325,0.018019754,0.030692965,0.012218273,-0.086690135,-0.071235724,0.0028224452,-0.07158995,-0.10693611,0.014426826,0.0015529556,0.049226165,-2.2618437e-05,-0.02183407,-2.848485e-05,-0.052444194,-1.275205,-0.53036714,-0.067105696,-2.3972557,-0.055000536,-0.91949207,0.09870466,0.08479196,-0.0005839691,0.004005665,0,0.0030173555
-0.8133557,-0.18116222,-0.31202185,-0.008763547,-0.14897096,-0.31018665,0.026875593,0.010583838,-0.15061212,-0.53777844,0.0017207168,0.09361588,0.03079305,-0.026515191,0.0010289265,0.05131493,-4.9424183e-05,-0.010762794,0.0071926387,-0.032499056,-0.96126735,-0.54017085,-0.04735277,-2.2902193,-0.06768356,0.009458182,0.05693593,-0.8704623,-0.0005830563,0.002392764,0,0.00090249046
-0.8469984,-0.13158281,-0.34216774,-0.01891881,0.06331924,0.036432996,0.04763609,0.02469781,-0.08685059,0.10371496,0.007332826,0.1747751,-0.015631484,0.017830316,0.0042099827,0.081135504,-1.322949e-05,-0.008777945,0.015046191,-0.01298025,-0.05338864,-0.3176412,-0.023188274,2.3142786,-0.018850107,0.03111095,0.24120392,0.12797311,-0.00037400206,0.007343122,1,0.80685914
-1.098652,4.264219,-0.05132594,-0.020035587,-0.08532716,-0.12022446,-1.1390498,0.118911356,0.115273,0.22404522,0.023182955,-0.10441834,0.13632025,-0.0483786,0.028977383,0.11263477,-2.2618437e-05,-0.014135312,-0.09941428,0.0037768034,-0.6619435,-0.26483136,0.032197747,1.9699014,-0.012988076,0.019800749,0.121269085,0.10161893,-0.002620394,0.004204396,1,0.9724018
-0.7453141,0.038456354,-0.6797412,-0.018187432,-0.30302632,-0.0037224293,0.048047654,0.018074999,0.13474931,0.2612183,0.008318598,-0.13081345,0.059608195,-0.03408681,0.005424024,0.13328274,-8.64364e-06,0.030964302,0.02274478,0.007196636,-1.0071175,-0.05274199,-0.045672312,2.0465171,-0.013405878,0.027725404,0.20145576,0.1218607,-0.00030013744,0.007039069,1,0.5368331
-0.13493915,-1.3042421,-0.11417747,-0.018746758,-0.02082579,0.04205068,0.050474837,0.03253606,0.211702,0.34413654,0.006604719,-0.5840615,-0.03518691,0.044030588,0.0036186853,0.09887793,-9.558551e-05,-0.077526934,-0.015355156,0.004986968,-0.32966536,-0.26444116,-0.030482441,2.1025834,-0.013385715,0.025450362,0.20136173,0.12757865,-0.0017251202,0.0071220826,1,0.59080863
-0.9332802,-0.0025764795,-0.14711545,0.08750182,-0.8210951,-0.34745786,0.033885904,0.024287887,0.051880118,0.14823051,0.007155344,-0.20279913,-0.93232316,-0.44334954,0.0036397625,-0.040799648,-2.516625e-05,-0.01031102,-0.013910656,-0.009186617,-0.21168394,-0.71049374,-0.0073248665,1.6986295,-0.01975422,0.029073846,0.20695214,0.12639779,-0.00049329794,0.007343122,1,0.08166417
-0.7193789,-0.23876402,-0.33829844,-0.013658739,-1.404872,-0.45860732,0.026490021,0.025827501,-0.15199254,-0.13182063,0.0069879545,0.040836565,-0.0413918,0.0058809407,0.0036657357,-0.07049517,-4.9424183e-05,-0.014668183,-0.042534146,0.0039637564,-0.075894915,-0.504665,-0.030053947,1.7105279,-0.019977441,0.02819954,0.19581808,0.125435,-0.0004139643,0.007343122,1,0.11229519
-1.3925871,-0.21215671,-0.15525469,-0.01290919,-0.10035156,-0.45415556,0.024244817,0.007522378,-0.2791417,-0.7159959,0.0017530645,0.05960701,-0.17310604,-0.019886188,0.00093013805,0.044541277,-1.322949e-05,-0.02436256,-0.07049632,-0.025069918,-0.92111284,-0.7241451,-0.042000953,-1.7181761,-0.05656855,0.006788902,-0.7159792,0.019789658,-0.0002907483,0.0022062548,0,0.0004818844
-0.6668333,-0.59612775,-0.32999477,-0.035493128,0.029108029,-0.49200115,0.04181042,0.024186436,-0.08791257,-0.049375962,0.0072488417,-0.07738115,-0.01676448,0.023656221,0.0040318305,-0.123272754,-2.516625e-05,-0.075125776,-0.075788096,-0.0064092204,-0.24246164,-0.04639068,-0.02775494,2.0920932,-0.014622316,0.024945324,0.20561293,0.13399152,-0.0005333415,0.0071220826,1,0.41061836
-1.1576879,-0.44913867,-0.3867822,-0.008364533,0.30883136,-0.21153262,0.024938265,0.009432529,-0.18365052,-0.44132,0.001720346,0.043578286,0.013754185,-0.014774914,0.0011220376,0.041420758,-8.643641e-06,0.0029257254,-0.059109643,0.025781121,0.71661943,0.63439363,0.1376015,-0.6870142,-0.021693917,-0.016525473,-0.042554487,-0.41995317,-0.00025592314,0.0022042019,0,0.106501214
-1.518946,0.076106206,-0.81434345,-0.0055811033,0.27063403,-0.012680986,0.02776016,0.009479368,-0.06609852,-0.12330378,0.0024104733,-0.057023652,-0.10941526,-0.16422428,0.0014698494,-0.3538519,-8.643641e-06,-0.20153652,-0.043085817,0.02179567,0.478442,0.4671492,0.17762943,-1.024102,-0.015495292,-0.046184983,-0.8992589,-0.026497731,-0.0002463974,0.0029202527,1,0.019132772
-0.15515932,4.1347694,0.16087356,-0.005484495,-0.10863577,-0.3634773,0.041475825,0.014291873,-0.09320402,0.019360127,0.011719171,-0.11969506,-0.11244818,0.048373036,0.0053537674,0.050807673,-8.64364e-06,-0.01154318,-0.0091996025,-0.015887383,-1.0279087,-0.03728976,-0.022260748,2.115519,-0.013135263,0.027284807,0.19065441,0.11455319,-0.0002479701,0.007039069,1,0.99227506
-0.089750886,0.02057991,-0.28315952,-0.0204562,-0.09661117,0.05964886,0.032887004,0.019185286,-0.111538745,0.061697546,0.0070938324,0.10344142,0.11287937,0.04456016,0.004483557,0.044038627,-8.64364e-06,-0.02750899,0.0012711808,-0.024812132,-1.2229532,-0.45423853,-0.023572542,2.0845532,-0.016294615,0.030138385,0.21959388,0.11532773,-0.00027716748,0.007343122,1,0.6471634
-0.67647815,0.07555413,-0.11812208,0.1347419,0.11764193,-0.05094347,0.053555932,0.01876416,0.033331085,0.07694743,0.0075029167,-0.11536677,-0.07250257,-0.13101159,0.00425208,-0.22859938,-1.322949e-05,-0.036686845,-0.056310333,0.024368986,-0.17836152,-0.1121826,-0.028808353,2.2276893,-0.0148380045,0.029163823,0.22975442,0.13430637,-0.00038765883,0.007343122,1,0.796305
-1.2736562,0.02675236,-0.050005384,0.06293838,0.07953521,-0.44442573,0.04337014,0.02011161,0.21773417,0.49698228,0.007434421,-0.12660947,0.06118778,-0.024564615,0.004320899,0.03270749,-1.322949e-05,-0.006360121,-0.0028504916,-0.0058281077,-0.10946028,-0.4588186,-0.023338256,2.3178253,-0.017324809,0.03081789,0.21008082,0.12013861,-0.00039693015,0.007343122,1,0.7693563
-0.9964829,-0.6251521,-0.15233257,-0.0134343635,-0.57358325,-0.3600292,0.023486195,0.012138111,-0.056245282,-0.19604523,0.0023776912,0.04133046,-0.07747853,0.009203725,0.0012409817,0.053173054,-4.044135e-05,-0.0033583723,-0.0070957327,-0.04135519,-1.4079043,-0.8154829,-0.053272873,-1.7706057,-0.0560088,0.007642642,0.03862354,-0.6289309,-0.00075341697,0.0026509794,0,0.00048316325
-0.20803607,0.015105165,-0.4067612,-0.017899577,-0.34252903,0.030875182,0.031461313,0.010328474,-0.13303725,-0.7103307,0.0019558396,0.06003789,-0.10957628,0.01819368,0.0011355804,0.039676584,-8.64364e-06,-0.016361848,0.0047492543,-0.04644984,-1.3495373,-0.7280173,-0.050279547,-1.7093478,-0.062621035,0.011946404,0.080780774,0.05212419,-0.00031039343,-0.20783834,0,0.003231678
-1.5119966,-0.74141836,-0.15035015,-0.021389896,-0.16369656,0.00092228793,-1.6211021,-0.36473483,-0.22195318,-0.5455264,0.0017441204,0.084160246,0.002526589,-0.028802618,0.007716013,0.04890363,-9.558551e-05,-0.0052899197,-0.08202801,-0.031474996,-0.72990185,-0.4876558,-0.044774532,-1.6682953,-0.045374937,0.010476921,0.031583585,0.020726576,0.0025378442,0.00224216,0,0.00026295386
-1.3102846,-0.8621793,-0.17712298,-0.013398693,-0.33204475,-0.29499364,0.029608818,0.016787743,-0.0027518268,0.07084906,0.0021794555,0.04338714,-0.18760414,-0.03501062,0.001583978,0.04437584,-4.044135e-05,-0.0026572254,0.0048403568,-0.06801608,-1.6591693,-0.59712327,-0.041220434,-1.783091,-0.042848736,0.009849636,0.039347574,-0.8544666,-0.000978815,0.0029177177,0,0.00033864367
-1.0582783,-0.968988,-0.09093151,-0.012436498,-0.16429244,0.06405321,0.05975735,0.043923352,-0.054633595,-0.10503771,0.0066039637,0.16072334,-0.37173027,-0.17428729,0.003815567,-0.185777,-0.0002463661,-0.0009584294,-0.005779682,0.002224776,0.27543536,-0.23993415,-0.030280732,2.056247,-0.014204423,0.022182606,0.18815424,0.12426632,-0.0017263434,0.0071220826,1,0.38794407
-0.81772107,3.0784447,-0.19667579,-0.03163086,-0.06278796,0.022119414,0.019448483,0.018823422,0.066710286,0.04261985,0.011097554,-0.07139208,0.22955574,0.1166367,0.005154698,0.021320924,-4.9424183e-05,-0.013542482,-0.02229169,-0.019098606,-0.4298254,-0.49753726,-0.027210385,2.1708975,-0.013252644,0.030464422,0.17310375,0.12446338,-2.281509e-05,0.007343122,1,0.98100156
-1.2417178,-0.18558681,-0.24286926,-0.021367954,-0.25651753,-0.29665977,0.041490525,0.03006459,0.14054866,0.29280627,0.006668933,0.2727893,-0.03720824,-0.07141704,0.0038536154,0.04086916,-4.9424183e-05,0.0018368413,0.0018712126,-0.011036756,-0.036436934,-0.5372345,-0.023682592,2.0690773,-0.021173704,0.028070638,0.19915143,0.12880395,-0.00045848102,0.0071220826,1,0.57215774
-0.7461605,-0.16600765,-0.28220326,-0.013457187,-0.023248592,-0.22330724,0.027271593,0.009707627,-0.022941131,-0.09497809,0.0025231638,-0.046721064,-0.24333493,-0.0635786,0.0014686876,-0.20533073,-8.64364e-06,-0.02058462,-0.08038621,0.0134609835,-1.197432,-0.62440026,-0.07661081,-2.082289,-0.056068927,0.009988515,-0.7588916,0.0519362,-0.00029651698,0.003000453,0,0.0010069453
-1.1242898,-0.5686631,-0.13585246,-0.01183369,-0.10262486,-0.055889897,0.038598586,0.019062184,-0.06883866,-0.069810234,0.002532231,0.112877555,-0.06853882,0.015605369,0.0013870475,0.04539882,-9.558551e-05,-0.0027352066,-0.0029944822,-0.02939895,-1.1131905,-0.54030466,-0.03964827,-2.3748517,-0.03128481,0.013539382,0.071685664,-0.89449614,-0.0020264592,0.002999396,0,0.0010021247
-0.52831906,-0.0044497685,-0.12684873,0.0648894,-0.25874594,-0.45772898,0.030257313,0.011597502,-0.07444675,-0.122104466,0.002560162,-0.022001551,0.0059605744,0.05037083,0.0017084619,-0.08930791,-8.64364e-06,-0.054773238,-0.06629487,0.002885569,-1.2994591,-0.6501468,-0.05775527,-2.299229,-0.0723038,0.011634347,0.08979501,0.06356538,-0.0005580498,-0.35063255,0,0.002043922
-1.5180744,-0.2292358,-0.19784433,-0.014318735,0.023010463,-0.045432646,0.02829302,0.0072848685,-0.17993046,-0.5038399,0.0018055185,0.043280914,-0.14202055,-0.011470255,0.001010633,0.048810706,-8.64364e-06,-0.03430563,-0.07251163,-0.036469202,-1.4531183,-0.58397377,-0.047885165,-1.5288061,-0.049611352,0.009373855,-0.6351047,0.011611461,-0.0002524191,0.0021707695,0,0.00082565314
-1.4121222,-0.78491676,-0.04883764,-0.016143555,-0.82305557,-0.040218823,0.023071187,0.019705521,-0.088284,-0.10085212,0.0019952385,-0.07495125,-0.03127248,-0.07851727,0.0012034642,-0.2576043,-4.044135e-05,-0.088880226,0.020928128,0.008733596,-1.4120659,-0.62589157,0.08632034,-1.5166101,-0.029825412,0.007672281,0.07121006,0.046386335,-0.00090511545,-0.33958405,0,0.0005671586
-0.6223849,-0.09938095,-0.34694538,-0.018696776,-0.07984984,0.0945162,0.04790932,0.023064632,0.2485066,0.5052028,0.0076494245,-0.045482848,-0.05492593,0.019088505,0.0041967654,0.07738082,-4.9424183e-05,-0.013599948,0.02945838,-0.011786696,-0.17401582,-0.20964007,-0.032438904,2.348822,-0.01565424,0.032808673,0.24162443,0.13288938,-0.00037921342,0.007343122,1,0.89131874
-0.118173696,0.004037788,-0.18241285,0.06463467,0.032382134,-0.015656061,0.04588531,0.023087462,-0.086333394,0.057829052,0.0071438067,-0.53319895,-0.09485471,0.0013417513,0.003906771,0.05231271,-4.9424183e-05,-0.024539836,-0.010457622,0.005446157,-0.53905725,-0.62353474,-0.024291731,2.089479,-0.01733852,0.029813716,0.1986305,0.14239432,-0.00041077402,0.007343122,1,0.6234951
-0.94471055,-0.3046291,-0.18339013,-0.031005917,-0.9011324,0.033650033,0.059828047,0.035664417,-0.16829272,-0.3748274,0.0052967863,0.15765788,-0.10424698,0.016035965,0.0023618613,0.06277888,-4.9424183e-05,-0.0013686264,0.00095765805,-0.01456163,0.048240792,-0.47650516,-0.024448585,1.9083693,-0.017276699,0.019789722,0.17700095,0.108869635,-0.00045554392,0.004750503,1,0.28975043
-0.46345845,-0.01456382,-0.5615889,-0.008846592,0.23459318,-0.9586179,0.037648264,0.009612656,-0.18903185,-0.29390776,0.0017703528,-0.076268025,-0.08852599,0.006193448,0.0011174339,0.009782279,-8.64364e-06,-0.034558564,-0.02775182,0.020313084,0.23540437,0.42251027,0.124054745,-1.222569,-0.0171629,-0.9745402,0.017245647,0.004188701,-0.0002882813,0.0025372817,1,0.02197427
-0.6692361,-0.18889417,-0.5912337,-0.021640439,-0.27029628,-0.038546342,0.03837866,0.009693792,-0.10181144,-0.07064603,0.0026439074,-0.12147014,-0.16214733,-0.63507825,0.0015172361,0.034456186,-8.64364e-06,-0.0075793155,-0.0005289607,0.01818435,-1.2520176,-0.5029933,-0.10437891,-2.3099308,-0.04928114,-0.93593717,0.08536411,0.07508986,-0.0006107419,0.004005665,0,0.00042803315
-0.8089364,0.018883372,-0.0683262,0.06643323,0.13475123,-0.5038727,0.053531926,0.013713803,-0.28245285,-1.0535247,0.0034179704,0.13028333,-0.0623201,0.069442965,0.0020281486,0.016208079,-1.322949e-05,-0.014648262,-0.0044740997,-0.011780559,-0.20955521,-0.577987,-0.028644409,1.997676,-0.01713404,0.021450475,0.15900035,0.0956942,-0.00029859104,0.004971542,1,0.29997253
-1.4648465,-0.1980793,-0.27570584,-0.024822846,-0.21943218,0.028698938,0.026080385,0.011515678,-0.07518338,0.0358929,0.002708142,-0.09324077,-0.09025715,0.01698452,0.0013775666,0.030375952,-9.260577e-06,-0.009617875,-0.0056650243,-0.031136606,-0.96035093,-0.56512994,-0.041718327,-2.3891919,-0.052019328,0.010169777,0.10050939,-0.9311881,-0.00059090153,0.003061155,0,0.0007828694
-0.5105757,-0.20017308,-0.3045741,-0.011982555,0.022090098,0.042123124,0.027226446,0.00838425,-0.26768476,-0.65960187,0.0017686529,0.050598968,0.025291385,0.008034594,0.0011210691,0.049514685,-8.64364e-06,-0.031897232,0.0074622673,-0.050056435,-1.4614453,-0.82525665,-0.049249243,-1.6049554,-0.062100098,0.01029335,0.04976503,-0.71829486,-0.00053897436,0.0022042019,0,0.0015883589
-0.13456699,-0.005004559,-0.084416255,0.06684365,-0.18336734,-0.3274495,0.04952877,0.015724188,-0.100076996,-0.6485799,0.006822467,0.14336258,-0.14387883,0.0416241,0.0036162667,0.019603973,-4.9424183e-05,-0.015493352,-0.009746157,-0.013181171,-0.3254667,-0.19773005,-0.025774857,2.2870066,-0.016486926,0.024517087,0.18968466,0.11770688,-0.00037926307,0.0061393166,1,0.6790883
-0.8743712,-0.31324655,-0.2003674,-0.010144734,-0.059785772,0.026362427,0.023814294,0.011372705,-0.048272315,0.0092121065,0.0024895668,-0.055289842,-0.08963433,-0.0005668427,0.0014495722,0.0519156,-6.685659e-06,-0.07294334,-0.0023735655,0.009470688,-1.2665374,-0.8952688,-0.061668687,-2.079566,-0.05184271,0.010709911,-0.722749,0.057401866,-0.00037044886,0.00293994,0,0.0013737809
-0.21429412,-0.2814426,-0.24653177,-0.04456428,-0.2045015,-0.31274343,0.02626232,0.0073465183,-0.16379507,-0.36327952,0.002008884,-0.017839247,-0.030217139,-0.12361257,0.0011628624,0.04416931,-8.64364e-06,-0.0079737855,0.0073145255,-0.05937779,-1.345548,-0.82690585,-0.053566054,-1.7125907,-0.06355263,0.008329282,-0.5817302,0.04383098,-0.00025098838,0.0023560994,0,0.0014974503
-0.20185176,-0.4077206,-0.19365712,-0.018410971,-0.025262916,-0.07733415,0.025926724,0.012451611,0.09022598,0.13289945,0.002431012,-0.0791626,0.03719165,0.028614182,0.0014982002,0.025512319,-8.64364e-06,-0.1005398,-0.010753216,0.01760665,-1.390883,-0.5834142,-0.07434492,-2.2156818,-0.05067391,0.009806911,0.068914086,-0.94330376,-0.00073072617,0.002999396,0,0.002708615
-0.7855324,-0.1371194,-0.80287856,-0.0071716732,-0.108255275,-0.63176423,-1.7693653,-0.026282243,-0.10617941,0.03329504,0.012293092,0.2804009,-0.4000789,-0.41191328,0.01671772,0.03301312,-2.516625e-05,-0.008719994,-0.0014526927,-0.015418673,-0.15381272,-0.47377768,-0.036670383,1.9413754,-0.018707488,0.018522063,0.16316766,0.09566024,-0.011057607,0.004290281,0,0.03562635
-0.87488955,-0.19514613,-0.29619268,-0.054782204,-0.667465,0.026636884,0.023278007,0.008879574,-0.13539283,-0.24759457,0.0026854223,0.06142056,-0.6684843,-0.27744266,0.0014166073,-0.022168364,-8.64364e-06,-0.028893543,-0.0064351032,-0.047477216,-1.3389484,-0.61011577,-0.04621001,-2.0530283,-0.043411277,0.008947148,0.061878372,-0.7438526,-0.00054274127,0.00263106,0,0.00028817396
-1.0393457,-0.11219434,-0.3426578,-0.015481699,-0.16519198,-0.121738516,-0.9316828,0.109011136,-0.021968445,0.0052906894,0.003509346,0.0023095647,0.18614933,0.020666702,0.0052963234,0.041535016,-8.64364e-06,-0.021291682,0.011877791,-0.027857708,-1.2060235,-0.47689345,-0.044740126,-2.1453726,-0.05034537,0.011277057,0.06124459,-0.63258696,-0.001259974,0.0021827165,0,0.001019685
-1.5530438,-0.4894501,-0.14783527,-0.00045798748,-0.09209424,-0.043162353,0.033780612,0.009754999,-0.18225542,-0.34856176,0.0018064051,0.09621468,0.0044096443,-0.029336048,0.0010465169,0.02761775,-4.5451732e-05,-0.0025354954,-0.0067677977,-0.033012766,-1.1339235,-0.65293896,-0.04803077,-1.9209175,-0.029598882,0.0031287349,-0.587672,0.04985893,-0.0006954539,0.0022955863,0,0.000855158
-1.1914152,-0.106479466,-0.242194,0.043170292,-0.06810224,0.040122338,0.036758296,0.019445661,0.22768551,0.44503662,0.007235028,-0.104748555,-0.07866399,0.02506659,0.004115025,0.112515144,-6.685659e-06,-0.018382568,0.0010972681,-0.0015140907,-1.2623894,-0.6226041,-0.008978346,2.0340006,-0.014928389,0.027976787,0.20739469,0.12786518,-0.00028731895,0.007343122,1,0.41464087
-0.87725765,-0.13711956,-0.31852564,-0.014521327,-0.008261724,0.050579008,0.047284473,0.025115836,0.21642695,0.3636481,0.0075817537,-0.31415668,-0.0636319,0.025156543,0.0041063004,0.07110069,-4.9424183e-05,-0.036427982,-0.05747909,0.0047970493,-0.35670254,-0.1427405,-0.030267714,2.3143578,-0.019135352,0.0299336,0.24308112,0.13435318,-0.00037953694,0.007343122,1,0.7644548
-0.77129364,-0.17420761,-0.23451152,-0.045839,-0.55390763,0.06902225,0.031255107,0.010660557,-0.06901501,-0.03629216,0.0028982672,-0.3976391,-0.12114013,-0.017798977,0.0015155684,0.05996566,-8.64364e-06,-0.02474049,-0.008678891,-0.047789626,-1.431354,-0.72683346,-0.052799128,-2.2811184,-0.055077028,-0.90711904,0.09306728,0.06816111,-0.00059245987,0.004005665,0,0.0004961414
-0.7582539,-0.11769107,-0.28822145,-0.038179513,0.024444764,0.20285092,0.049700666,0.02073842,0.21558593,0.47950184,0.0075072865,-0.43951178,-0.020779852,-0.032315884,0.0042723226,0.1104522,-9.260577e-06,-0.008022645,0.00859299,-0.0031931016,-0.3561099,-0.30495527,-0.024595672,2.3391387,-0.01405391,0.031740256,0.23243059,0.13471314,-0.00037504593,0.007343122,1,0.8133303
-2.0048094,0.007930484,-0.33100238,0.00020005868,-0.07750469,-0.061011676,0.037761647,0.023102935,0.19357224,0.36699578,0.007442403,0.13732316,0.01479609,-0.05608751,0.0036416294,0.041993544,-2.516625e-05,-0.013595183,-0.0019748607,-0.008002334,-0.18977009,-0.24921283,-0.025229698,2.1442811,-0.0155578405,0.024468986,0.2432231,0.12736358,-0.00034963535,0.007343122,1,0.58815897
-0.96825355,3.6789503,-0.15240932,-0.032527417,-0.015778664,-0.19832502,0.024970798,0.02115993,0.03136372,0.058954816,0.011427639,-0.25006694,0.17830184,0.11039413,0.005222893,0.037452225,-4.9424183e-05,-0.038821653,-0.049688995,0.0031340378,-0.48554707,-0.13313268,-0.028360918,2.2576907,-0.016329987,0.03173192,0.2265461,0.12575603,-0.0003469743,0.007343122,1,0.98845416
-0.8764084,-0.14029427,-0.29410267,-0.03834708,-0.005851578,-0.64202285,0.01816757,0.010890747,-0.05191408,0.0022765577,0.0025899396,-0.08949493,-0.14735219,0.005162122,0.0014696643,0.044511292,-9.260577e-06,-0.0383827,-0.035137866,0.0038025856,-0.97822905,-0.78147656,-0.038531873,-2.416783,-0.05385806,0.011576171,-0.8550629,0.06666576,-0.00037952006,0.003000453,0,0.00067207095
-1.1308825,-0.048730187,-0.16282783,0.04377851,0.06567847,0.04830146,0.038711622,0.013799817,-0.64138514,-1.6419727,0.0035958,0.14328343,-0.120975725,-0.01329721,0.0019117063,0.055104695,-2.516625e-05,-0.008951238,-0.0021755348,-0.012962077,-0.482201,-0.28318903,-0.02934178,1.6277208,-0.016506206,0.020715714,0.10706468,0.09681724,-0.00029706064,0.004417057,0,0.08982552
-0.7914514,-0.023416236,-0.38760912,-0.008212669,0.10352308,-0.39029947,0.046774324,0.01643437,-0.10808001,-0.6847152,0.0067492807,0.16133048,0.05238349,-0.027099485,0.003503489,0.020331245,-4.9424183e-05,-0.015265154,-0.002326681,-0.012866824,-0.36125702,-0.2167214,-0.02679993,2.0723114,-0.020645117,0.024101283,0.20351322,0.11299083,-0.0003064967,0.0061393166,1,0.44078374
-1.2102807,-0.6703022,-0.05365982,-0.005162934,-0.13805035,-0.28056267,0.026499266,0.011398422,-0.019470822,-0.09063729,0.0020335673,-0.09834297,-0.057652593,-0.17978773,0.0014296415,-0.16044587,-2.4539833e-05,-0.06779047,-0.106399275,0.0064135627,-1.25099,-0.62931854,-0.074332066,-1.581834,-0.039444827,0.0012366606,-0.6178377,0.053036578,-0.00065572734,0.0028597396,0,0.00073198247
-0.76443094,-0.30742177,-0.34023535,-0.0010552547,0.2901832,0.059152223,0.024861427,0.008835868,-0.23770417,-0.5370389,0.0017685004,0.052989937,-0.005623114,-0.025134189,0.0011205914,0.039926942,-6.685659e-06,-0.005172639,-0.041942872,0.030137133,0.6106141,0.6631077,0.15994774,-0.6727465,-0.016871527,-0.020886224,-0.053113878,-0.50710917,-0.00025592314,0.0022042019,0,0.17039278
-1.1544418,-0.1531444,-0.33387327,-0.012631699,-0.023479,-0.27004933,0.027989177,0.011864171,-0.08005502,-0.04837485,0.002518188,-0.3852673,-0.14426918,-0.001618823,0.001408754,0.030889902,-4.9424183e-05,-0.012532768,0.0075474586,-0.039147932,-1.0488511,-0.5272446,-0.04536444,-2.1342008,-0.06916782,0.012707391,-0.7465347,0.056555796,-0.00042569765,0.003000453,0,0.00085190276
-1.1419317,-0.009819587,-0.7245818,-0.011766577,0.25230193,-0.4990471,0.0275315,0.010022588,0.0133803,-0.009391574,0.0025835675,-0.11962357,0.08798945,0.030255694,0.0017250573,-0.008947208,-8.64364e-06,-0.014069001,-0.034925397,0.01810332,0.20069696,0.41552722,0.16502742,-1.4792424,-0.015954116,-0.012422566,-0.91123545,0.048464756,-0.00022951548,0.0029202527,1,0.023948444
-0.65517473,-1.3905307,-0.13950773,-0.029733855,-0.14741704,0.10210346,0.047997627,0.024990804,-0.0013593526,0.1901904,0.005543109,0.10890281,-0.051222958,0.02118055,0.0045273826,0.08400579,-4.044135e-05,-0.008833057,0.0014296127,-0.025702521,-1.6568894,-0.15965867,-0.025159411,1.7220508,-0.0111096725,0.025533576,0.18522419,0.11603181,-0.00045960743,0.00681803,1,0.16148539
-0.76592433,-0.11266316,-0.46090868,-0.012323245,-0.67349666,-0.051720303,0.033969305,0.01042997,-0.1665562,-0.4755382,0.0015989607,-0.26197413,-0.04352026,-0.10048642,0.0009874044,0.020217506,-4.9424183e-05,-0.009312756,0.0049254457,-0.050690655,-0.57195264,-0.37910908,-0.03731726,-1.8345335,-0.07028923,0.008916996,-0.7391405,0.05597756,-0.0004084237,0.0022062548,0,0.0012672534
-1.1391222,-0.5751664,-0.1378348,-0.00412206,0.018293066,-0.58616453,0.026656512,0.01085984,-0.14192294,-0.45017138,0.0015172946,0.049131904,0.042210877,-0.043888368,0.0010372864,0.00884361,-2.4539833e-05,-0.003767137,-0.0015747625,-0.029365066,-1.4188203,-0.8073668,-0.046695147,-1.3681155,-0.049875073,0.0016309333,0.02805855,-0.7400484,-0.00072279596,0.0021424429,0,0.00064518146
-1.3693476,-0.23529238,-0.19754618,0.030407257,0.054827455,-0.465043,0.03995832,0.020630978,0.23884761,0.5381445,0.007596256,0.05219668,-0.060725167,0.05012149,0.004256866,0.09089724,-4.9424183e-05,-0.0069956416,-0.0045830356,-0.005110041,-0.19712089,-0.15290648,-0.022697223,2.2519794,-0.015568413,0.030440705,0.21999475,0.13107145,-0.0003748812,0.007343122,1,0.7396994
-1.4751344,-0.8747446,-0.1714599,-0.023586048,-0.3457804,0.034607373,-1.6213927,-0.5065244,-0.01056212,0.008967948,0.0025867645,-0.18142138,-0.16524291,0.030121239,0.016423043,0.03847711,-0.0010200533,-0.008098417,-0.08365605,-0.03162052,-0.83354247,-0.59721154,-0.04630892,-1.7487252,-0.047648367,0.012517493,0.05570558,0.03733619,0.010912541,0.003099145,0,0.00020062468
-0.8432967,-0.22852245,-0.1885023,-0.028345894,-0.19108386,-0.024126647,0.028867643,0.010706674,-0.15212259,-0.39679813,0.0023031395,0.086949214,-0.09293611,-0.015851852,0.0011457867,0.05175152,-4.9424183e-05,-0.0034716632,0.0018024918,-0.033184145,-1.0959948,-0.62299323,-0.043841768,-2.387423,-0.050550383,0.011228236,0.051330633,-0.85555035,-0.0006543675,0.002331005,0,0.00091302645
-0.613968,0.051207766,-0.2675841,-0.025686452,0.20883726,-0.32144082,0.05637819,0.024958383,-0.34501117,-0.73086053,0.005180256,-0.5787462,0.0057209185,-0.026569303,0.002348767,0.055247206,-4.9424183e-05,-0.005701334,-0.0026141773,-0.014679894,0.06318312,-0.47133386,-0.026910432,1.8022593,-0.020510834,0.024035238,0.16502915,0.11840651,-0.000405737,0.004971542,1,0.29833138
