graph_community_id,transaction_count,fraud_rate,suspicious_community
1351,174,0.0,0
1352,85,0.0,0
1353,2,0.0,0
1354,78,0.0,0
1355,73,0.0,0
1356,55,0.0,0
1357,42,0.0,0
1358,136,0.0,0
1359,2,0.0,0
1360,2,0.0,0
1361,136,0.0,0
1362,1,0.0,0
1363,81,0.0,0
1364,38,0.0,0
1365,172,0.0,0
1366,95,0.0,0
1367,161,0.0,0
1368,57,0.0,0
1369,47,0.0,0
1370,1,0.0,0
1371,2,0.0,0
1372,2,0.0,0
1373,216,0.0,0
1374,93,0.0,0
1375,1,0.0,0
1376,21,0.6190476190476191,1
1377,64,0.0,0
1378,2,0.0,0
1379,1,0.0,0
1380,48,0.0,0
1381,2,0.0,0
1382,163,0.0,0
1383,2,0.0,0
1384,1,0.0,0
1385,26,0.0,0
1386,16,0.0,0
1387,124,0.0,0
1388,52,0.0,0
1389,76,0.0,0
1390,1,0.0,0
1391,1,0.0,0
1392,1,0.0,0
1393,1,0.0,0
1394,127,0.0,0
1395,54,0.0,0
1396,1,0.0,0
1397,1,0.0,0
1398,62,0.0,0
1399,63,0.0,0
1400,108,0.0,0
1401,24,0.0,0
1402,167,0.0,0
1403,181,0.0,0
1404,1,0.0,0
1405,15,0.0,0
1406,2,0.0,0
1407,86,0.0,0
1408,1,0.0,0
1409,2,0.0,0
1410,32,0.0,0
1411,117,0.0,0
1412,79,0.0,0
1413,1,0.0,0
1414,2,0.0,0
1415,1,0.0,0
1416,72,0.0,0
1417,1,0.0,0
1418,60,0.0,0
1419,66,0.0,0
1420,1,0.0,0
1421,16,0.0,0
1423,15,0.0,0
1424,66,0.0,0
1425,3,0.0,0
1426,2,0.0,0
1427,2,0.0,0
1428,41,0.0,0
1429,16,0.0,0
1431,50,0.0,0
1432,2,0.0,0
1434,42,0.0,0
1435,2,0.0,0
1436,80,0.0,0
1437,2,0.0,0
1438,1,0.0,0
1439,134,0.0,0
1440,1,0.0,0
1441,145,0.0,0
1442,90,0.0,0
1443,28,0.0,0
1444,1,0.0,0
1445,1,0.0,0
1446,56,0.0,0
1447,61,0.0,0
1448,88,0.0,0
1449,2,0.0,0
1451,2,0.0,0
1452,64,0.0,0
1453,75,0.0,0
1454,111,0.0,0
1455,1,0.0,0
1456,88,0.0,0
1457,63,0.0,0
1458,1,0.0,0
1459,47,0.0,0
1460,53,0.0,0
1461,3,0.0,0
1462,92,0.0,0
1463,134,0.0,0
1464,90,0.0,0
1465,1,0.0,0
1466,1,0.0,0
1467,57,0.0,0
1468,88,0.0,0
1469,1,0.0,0
1470,1,0.0,0
1471,99,0.0,0
1472,109,0.0,0
1473,41,0.0,0
1474,94,0.0,0
1475,56,0.0,0
1476,177,0.0,0
1477,49,0.0,0
1478,83,0.0,0
1479,2,0.0,0
1481,1,0.0,0
1482,101,0.0,0
1483,110,0.0,0
1484,62,0.0,0
1485,1,0.0,0
1486,79,0.0,0
1487,129,0.0,0
1488,15,0.0,0
1489,1,0.0,0
1490,91,0.0,0
1491,2,0.0,0
1492,64,0.0,0
1493,75,0.0,0
1494,2,0.0,0
1495,94,0.0,0
1496,2,0.0,0
1497,119,0.0,0
1498,1,0.0,0
1499,2,0.0,0
1500,2,0.0,0
1501,2,0.0,0
1502,106,0.0,0
1503,1,0.0,0
1504,1,0.0,0
1505,1,0.0,0
1506,1,0.0,0
1507,37,0.0,0
1508,151,0.0,0
1509,3,0.0,0
1510,1,0.0,0
1511,11,0.0,0
1512,79,0.0,0
1513,73,0.0,0
1514,3,0.0,0
1515,53,0.0,0
1516,2,0.0,0
1517,1,0.0,0
1518,15,0.0,0
1519,49,0.0,0
1520,1,0.0,0
1521,31,0.0,0
1522,1,0.0,0
1523,23,0.0,0
1524,35,0.0,0
1525,68,0.0,0
1526,2,0.0,0
1527,59,0.0,0
1528,65,0.0,0
1529,1,0.0,0
1530,32,0.0,0
1531,87,0.0,0
1532,2,0.0,0
1533,55,0.0,0
1534,2,0.0,0
1535,1,0.0,0
1536,1,0.0,0
1537,41,0.0,0
1538,77,0.07792207792207792,1
1539,239,0.0,0
1540,43,0.0,0
1541,1,0.0,0
1542,125,0.0,0
1543,1,0.0,0
1544,127,0.0,0
1545,1,0.0,0
1546,1,0.0,0
1547,198,0.0,0
1548,63,0.0,0
1549,17,0.058823529411764705,1
1550,137,0.0,0
1551,2,0.0,0
1552,33,0.0,0
1553,1,0.0,0
1554,25,0.0,0
1555,42,0.0,0
1556,2,0.0,0
1557,90,0.0,0
1558,75,0.0,0
1560,21,0.0,0
1561,97,0.0,0
1562,2,0.0,0
1563,28,0.0,0
1564,82,0.0,0
1565,76,0.0,0
1566,49,0.0,0
1567,88,0.0,0
1568,2,0.0,0
1569,2,0.0,0
1570,148,0.0,0
1571,1,0.0,0
1572,75,0.0,0
1573,3,0.0,0
1574,109,0.0,0
1575,117,0.0,0
1576,28,0.0,0
1577,70,0.0,0
1578,106,0.0,0
1579,20,0.0,0
1580,1,0.0,0
1581,1,0.0,0
1582,59,0.0,0
1583,1,0.0,0
1584,2,0.0,0
1587,2,0.0,0
1588,85,0.0,0
1589,1,0.0,0
1590,84,0.0,0
1591,51,0.0,0
1592,8,0.0,0
1593,41,0.0,0
1594,82,0.0,0
1595,1,0.0,0
1596,1,0.0,0
1597,75,0.0,0
1598,2,0.0,0
1599,53,0.0,0
1600,3,0.0,0
1601,134,0.0,0
1602,102,0.0,0
1603,2,0.0,0
1604,2,0.0,0
1605,1,0.0,0
1606,2,0.0,0
1607,186,0.0,0
1608,103,0.0,0
1609,78,0.0,0
1610,1,0.0,0
1611,4,0.0,0
1612,95,0.0,0
1613,1,0.0,0
1614,1,0.0,0
1615,91,0.0,0
1616,196,0.0,0
1617,6,0.0,0
1618,77,0.0,0
1619,118,0.0,0
1620,60,0.0,0
1621,100,0.0,0
1623,65,0.0,0
1624,86,0.0,0
1625,70,0.0,0
1626,1,0.0,0
1627,1,0.0,0
1628,2,0.0,0
1629,3,0.0,0
1630,2,0.0,0
1631,1,0.0,0
1632,1,0.0,0
1633,1,0.0,0
1634,2,0.0,0
1635,1,0.0,0
1636,1,0.0,0
1637,54,0.0,0
1638,114,0.0,0
1639,125,0.0,0
1640,85,0.0,0
1641,103,0.0,0
1642,123,0.0,0
1643,85,0.0,0
1644,2,0.0,0
1645,32,0.0,0
1646,45,0.0,0
1647,3,0.0,0
1648,13,0.0,0
1649,73,0.0,0
1650,15,0.0,0
1651,27,0.0,0
1652,1,0.0,0
1653,43,0.0,0
1654,121,0.0,0
1655,60,0.0,0
1656,46,0.0,0
1657,1,0.0,0
1658,1,0.0,0
1659,77,0.0,0
1660,2,0.0,0
1661,2,0.0,0
1662,1,0.0,0
1663,84,0.0,0
1664,2,0.0,0
1665,143,0.0,0
1666,60,0.0,0
1667,224,0.0,0
1668,98,0.0,0
1669,2,0.0,0
1670,4,0.0,0
1671,76,0.0,0
1672,158,0.0,0
1673,69,0.0,0
1674,1,0.0,0
1675,56,0.0,0
1676,43,0.0,0
1678,84,0.0,0
1679,166,0.0,0
1680,53,0.0,0
1681,46,0.0,0
1682,49,0.0,0
1683,1,0.0,0
1684,47,0.0,0
1685,1,0.0,0
1686,1,0.0,0
1687,137,0.0,0
1688,205,0.0,0
1689,63,0.0,0
1690,93,0.0,0
1691,111,0.0,0
1692,9,0.0,0
1693,40,0.0,0
1694,93,0.0,0
1695,55,0.0,0
1696,2,0.0,0
1697,103,0.0,0
1698,32,0.0,0
1699,1,0.0,0
1700,1,0.0,0
1701,106,0.0,0
1702,40,0.0,0
1703,5,0.0,0
1704,97,0.0,0
1705,76,0.0,0
1706,112,0.0,0
1707,63,0.0,0
1708,88,0.0,0
1709,2,0.0,0
1710,123,0.0,0
1711,1,0.0,0
1712,104,0.0,0
1714,99,0.0,0
1715,31,0.0,0
1717,1,0.0,0
1718,2,0.0,0
1719,53,0.0,0
1720,1,0.0,0
1721,2,0.0,0
1722,90,0.0,0
1723,2,0.0,0
1724,99,0.0,0
1725,48,0.0,0
1726,2,0.0,0
1727,2,0.0,0
1728,2,0.0,0
1729,56,0.0,0
1730,45,0.0,0
1731,1,0.0,0
1732,3,0.0,0
1733,2,0.0,0
1734,96,0.0,0
1735,133,0.0,0
1736,1,0.0,0
1738,2,0.0,0
1739,8,0.0,0
1740,30,0.0,0
1741,55,0.0,0
1742,2,0.0,0
1743,73,0.0,0
1744,2,0.0,0
1745,3,0.3333333333333333,1
1746,69,0.0,0
1747,1,0.0,0
1748,120,0.0,0
1750,1,0.0,0
1751,51,0.0,0
1752,36,0.0,0
1753,55,0.0,0
1754,81,0.0,0
1755,85,0.0,0
1756,2,0.0,0
1757,134,0.0,0
1758,2,0.0,0
1759,28,0.0,0
1760,1,0.0,0
1761,1,0.0,0
1762,5,0.0,0
1763,28,0.0,0
1764,110,0.0,0
1765,101,0.0,0
1766,106,0.0,0
1767,169,0.0,0
1768,73,0.0,0
1769,1,0.0,0
1770,2,0.0,0
1771,101,0.0,0
1772,70,0.0,0
1773,1,0.0,0
1774,51,0.0,0
1775,2,0.0,0
1776,48,0.0,0
1777,148,0.0,0
1778,43,0.0,0
1779,35,0.0,0
1780,2,0.0,0
1781,2,0.0,0
1782,107,0.0,0
1784,138,0.0,0
1786,113,0.0,0
1787,32,0.0,0
1788,1,0.0,0
1789,105,0.0,0
1790,196,0.0,0
1791,2,0.0,0
1792,78,0.0,0
1793,6,0.0,0
1794,145,0.0,0
1796,2,0.0,0
1797,6,0.0,0
1798,49,0.0,0
1799,2,0.0,0
1800,65,0.0,0
1801,1,0.0,0
1802,68,0.0,0
1803,112,0.0,0
1804,105,0.0,0
1805,2,0.0,0
1806,81,0.0,0
1807,64,0.0,0
1808,1,0.0,0
1809,83,0.0,0
1810,2,0.0,0
1811,65,0.0,0
1812,2,0.0,0
1813,4,0.0,0
1814,106,0.0,0
1815,2,0.0,0
1816,2,0.0,0
1817,46,0.32608695652173914,1
1818,1,0.0,0
1819,88,0.0,0
1820,59,0.0,0
1821,105,0.0,0
1823,1,0.0,0
1824,105,0.0,0
1825,2,0.0,0
1826,178,0.0,0
1827,47,0.0,0
1828,1,0.0,0
1829,36,0.2222222222222222,1
1830,77,0.0,0
1831,38,0.0,0
1832,12,0.0,0
1833,1,0.0,0
1834,74,0.0,0
1835,54,0.0,0
1836,101,0.0,0
1837,1,0.0,0
1838,60,0.0,0
1839,108,0.0,0
1840,1,0.0,0
1841,123,0.0,0
1842,108,0.0,0
1843,1,0.0,0
1844,1,0.0,0
1845,1,0.0,0
1846,33,0.0,0
1847,1,0.0,0
1848,15,0.0,0
1849,1,0.0,0
1850,171,0.0,0
1851,55,0.0,0
1853,68,0.0,0
1854,2,0.0,0
1855,95,0.0,0
1856,171,0.0,0
1857,57,0.0,0
1858,80,0.0,0
1859,53,0.0,0
1860,1,0.0,0
1861,148,0.0,0
1862,66,0.0,0
1863,2,0.0,0
1865,63,0.0,0
1866,51,0.0,0
1867,96,0.0,0
1868,2,0.0,0
1869,1,0.0,0
1870,75,0.0,0
1872,4,0.25,1
1873,85,0.0,0
1874,2,0.0,0
1875,82,0.0,0
1876,16,0.0,0
1877,1,0.0,0
1878,14,0.0,0
1879,48,0.0,0
1880,47,0.0,0
1881,90,0.0,0
1882,139,0.0,0
1883,110,0.0,0
1884,29,0.0,0
1885,59,0.0,0
1886,2,0.0,0
1887,206,0.0,0
1888,2,0.0,0
1889,235,0.0,0
1890,1,0.0,0
1891,30,0.5,1
1892,49,0.0,0
1893,105,0.0,0
1894,29,0.0,0
1895,2,0.0,0
1896,105,0.0,0
1897,48,0.0,0
1899,110,0.0,0
1900,78,0.0,0
1901,92,0.0,0
1902,77,0.0,0
1903,33,0.0,0
1904,1,0.0,0
1905,2,0.0,0
1906,56,0.0,0
1907,2,0.0,0
1908,76,0.0,0
1909,2,0.0,0
1910,30,0.0,0
1911,1,0.0,0
1912,45,0.0,0
1913,20,0.0,0
1914,87,0.0,0
1915,85,0.0,0
1916,104,0.0,0
1917,2,0.0,0
1918,123,0.0,0
1919,1,0.0,0
1920,1,0.0,0
1921,1,0.0,0
1922,1,0.0,0
1923,1,0.0,0
1924,79,0.0,0
1925,152,0.0,0
1926,36,0.0,0
1927,1,0.0,0
1928,1,0.0,0
1929,81,0.0,0
1930,3,0.0,0
1931,6,0.3333333333333333,1
1932,54,0.0,0
1933,1,0.0,0
1934,1,0.0,0
1936,72,0.0,0
1937,5,0.2,1
1938,117,0.0,0
1939,104,0.0,0
1940,2,0.0,0
1941,1,0.0,0
1943,125,0.0,0
1944,143,0.0,0
1945,87,0.0,0
1946,58,0.0,0
1947,1,0.0,0
1948,71,0.0,0
1949,3,0.0,0
1950,1,0.0,0
1951,76,0.0,0
1952,121,0.0,0
1953,84,0.0,0
1954,3,0.0,0
1955,2,0.0,0
1956,2,0.0,0
1957,1,0.0,0
1958,2,0.0,0
1959,1,0.0,0
1961,72,0.0,0
1962,2,0.0,0
1963,53,0.0,0
1964,65,0.0,0
1965,75,0.0,0
1966,112,0.0,0
1967,88,0.0,0
1968,60,0.0,0
1969,2,0.0,0
1970,70,0.0,0
1971,12,0.0,0
1972,2,0.0,0
1973,2,0.0,0
1974,1,0.0,0
1975,2,0.0,0
1976,2,0.0,0
1977,2,0.0,0
1978,60,0.0,0
1979,1,0.0,0
1980,18,0.0,0
1981,2,0.0,0
1982,1,0.0,0
1983,2,0.0,0
1984,98,0.0,0
1985,50,0.0,0
1986,120,0.0,0
1987,2,0.0,0
1988,148,0.0,0
1989,1,0.0,0
1990,29,0.0,0
1991,73,0.0,0
1992,1,0.0,0
1993,64,0.0,0
1994,18,0.0,0
1995,55,0.0,0
1996,114,0.0,0
1997,145,0.0,0
1998,1,0.0,0
1999,2,0.0,0
2000,29,0.0,0
2001,91,0.0,0
2002,2,0.0,0
2003,2,0.0,0
2004,149,0.0,0
2005,1,0.0,0
2006,25,0.0,0
2007,93,0.0,0
2008,70,0.0,0
2009,127,0.0,0
2010,34,0.0,0
2011,87,0.0,0
2012,114,0.0,0
2013,3,0.0,0
2014,2,0.0,0
2015,1,0.0,0
2016,2,0.0,0
2017,30,0.5,1
2018,54,0.0,0
2019,72,0.0,0
2020,1,0.0,0
2021,47,0.0,0
2022,83,0.0,0
2023,2,0.0,0
2024,56,0.0,0
2025,1,0.0,0
2026,1,0.0,0
2027,61,0.21311475409836064,1
2028,77,0.0,0
2029,2,0.0,0
2030,51,0.0,0
2031,157,0.0,0
2032,141,0.0,0
2033,2,0.0,0
2034,68,0.0,0
2035,1,0.0,0
2036,51,0.0,0
2037,119,0.0,0
2038,1,0.0,0
2039,1,0.0,0
2040,125,0.0,0
2042,1,0.0,0
2043,153,0.0,0
2044,66,0.0,0
2045,2,0.0,0
2046,132,0.0,0
2047,83,0.0,0
2048,117,0.0,0
2049,4,0.0,0
2050,116,0.0,0
2051,1,0.0,0
2052,1,0.0,0
2053,66,0.0,0
2054,1,0.0,0
2055,70,0.0,0
2056,39,0.0,0
2057,10,0.5,1
2058,2,0.0,0
2059,74,0.0,0
2060,100,0.0,0
2061,76,0.0,0
2062,1,0.0,0
2063,54,0.0,0
2064,1,0.0,0
2065,2,0.0,0
2066,71,0.0,0
2067,56,0.0,0
2068,2,0.0,0
2069,2,0.0,0
2070,2,0.0,0
2071,77,0.0,0
2072,101,0.0,0
2073,92,0.0,0
2074,2,0.0,0
2075,59,0.0,0
2076,2,0.0,0
2077,15,0.0,0
2078,53,0.0,0
2079,96,0.0,0
2080,1,0.0,0
2081,2,0.0,0
2082,77,0.0,0
2083,2,0.0,0
2084,2,0.0,0
2085,1,0.0,0
2086,75,0.0,0
2087,2,0.0,0
2088,167,0.0,0
2089,2,0.0,0
2090,73,0.0,0
2091,121,0.0,0
2092,33,0.0,0
2093,273,0.0,0
2094,82,0.0,0
2095,1,0.0,0
2096,84,0.0,0
2097,63,0.0,0
2098,1,0.0,0
2099,62,0.0,0
2100,2,0.0,0
2101,2,0.0,0
2102,279,0.0,0
2103,146,0.0,0
2104,41,0.0,0
2105,2,0.0,0
2106,127,0.0,0
2107,91,0.0,0
2108,1,0.0,0
2109,81,0.0,0
2110,2,0.0,0
2111,1,0.0,0
2112,1,0.0,0
2113,2,0.0,0
2114,47,0.0,0
2115,1,0.0,0
2116,38,0.0,0
2117,92,0.0,0
2118,63,0.0,0
2119,119,0.0,0
2120,118,0.0,0
2121,63,0.0,0
2122,2,0.0,0
2123,43,0.0,0
2124,95,0.0,0
2125,116,0.0,0
2127,63,0.0,0
2128,126,0.0,0
2129,49,0.0,0
2130,177,0.0,0
2131,1,0.0,0
2132,1,0.0,0
2133,2,0.0,0
2134,1,0.0,0
2135,142,0.0,0
2136,34,0.0,0
2137,64,0.0,0
2138,69,0.0,0
2139,116,0.0,0
2140,103,0.0,0
2141,2,0.0,0
2142,77,0.0,0
2143,2,0.0,0
2144,1,0.0,0
2145,35,0.0,0
2146,1,0.0,0
2147,136,0.0,0
2148,89,0.0,0
2149,20,0.0,0
2151,113,0.0,0
2152,230,0.0,0
2153,35,0.0,0
2154,97,0.0,0
2155,59,0.0,0
2156,90,0.0,0
2157,174,0.0,0
2158,1,0.0,0
2159,2,0.0,0
2160,1,0.0,0
2161,37,0.0,0
2162,87,0.0,0
2163,1,0.0,0
2164,5,0.0,0
2165,48,0.0,0
2166,1,0.0,0
2167,2,0.0,0
2168,102,0.0,0
2169,42,0.0,0
2170,1,0.0,0
2171,68,0.0,0
2172,41,0.0,0
2173,40,0.0,0
2174,78,0.0,0
2176,2,0.0,0
2177,2,0.0,0
2178,3,0.0,0
2179,1,0.0,0
2180,129,0.0,0
2181,2,0.0,0
2182,1,0.0,0
2183,90,0.0,0
2184,25,0.0,0
2185,72,0.0,0
2186,27,0.0,0
2187,1,0.0,0
2188,2,0.0,0
2189,118,0.0,0
2190,70,0.0,0
2191,1,0.0,0
2193,1,0.0,0
2194,2,0.0,0
2195,1,0.0,0
2196,1,0.0,0
2197,1,0.0,0
2198,123,0.0,0
2199,94,0.0,0
2200,87,0.0,0
2201,4,0.0,0
2202,122,0.0,0
2203,2,0.0,0
2204,73,0.0,0
2205,212,0.0,0
2206,2,0.0,0
2207,2,0.0,0
2208,4,0.0,0
2209,75,0.0,0
2210,83,0.0,0
2211,54,0.0,0
2212,96,0.0,0
2213,63,0.0,0
2214,81,0.0,0
2215,162,0.0,0
2216,64,0.0,0
2217,56,0.0,0
2218,76,0.0,0
2219,2,0.0,0
2220,123,0.0,0
2221,66,0.0,0
2222,101,0.0,0
2223,89,0.0,0
2224,2,0.0,0
2225,5,0.0,0
2226,2,0.0,0
2227,1,0.0,0
2228,2,0.0,0
2229,1,0.0,0
2230,3,0.0,0
2231,119,0.0,0
2232,99,0.0,0
2233,77,0.0,0
2234,95,0.0,0
2235,198,0.0,0
2236,194,0.0,0
2237,94,0.0,0
2238,54,0.0,0
2239,25,0.0,0
2240,87,0.0,0
2241,89,0.0,0
2242,1,0.0,0
2243,34,0.0,0
2244,1,0.0,0
2245,179,0.0,0
2246,40,0.0,0
2247,59,0.0,0
2248,132,0.007575757575757576,1
2249,1,0.0,0
2250,158,0.0,0
2251,1,0.0,0
2252,68,0.0,0
2253,1,0.0,0
2254,93,0.0,0
2255,1,0.0,0
2256,121,0.0,0
2257,70,0.0,0
2258,1,0.0,0
2259,104,0.0,0
2260,2,0.0,0
2261,67,0.0,0
2262,2,0.0,0
2263,76,0.0,0
2264,2,0.0,0
2265,65,0.0,0
2266,152,0.0,0
2267,68,0.0,0
2269,48,0.0,0
2270,27,0.0,0
2271,1,0.0,0
2272,51,0.0,0
2273,1,0.0,0
2274,122,0.0,0
2275,2,0.0,0
2276,92,0.0,0
2277,1,0.0,0
2278,2,0.0,0
2279,3,0.0,0
2280,1,0.0,0
2281,1,0.0,0
2282,2,0.0,0
2283,115,0.0,0
2284,1,0.0,0
2285,1,0.0,0
2286,140,0.0,0
2287,2,0.0,0
2288,16,0.0,0
2289,38,0.0,0
2290,90,0.0,0
2291,42,0.0,0
2292,97,0.0,0
2293,146,0.0,0
2294,116,0.0,0
2296,54,0.0,0
2297,180,0.0,0
2298,151,0.0,0
2299,81,0.0,0
2300,126,0.0,0
2301,46,0.0,0
2302,1,0.0,0
2304,1,0.0,0
2306,110,0.0,0
2307,91,0.0,0
2308,167,0.0,0
2309,49,0.0,0
2310,81,0.0,0
2311,1,0.0,0
2312,5,0.0,0
2313,85,0.0,0
2314,47,0.0,0
2316,126,0.0,0
2317,1,0.0,0
2318,51,0.0,0
2319,2,0.0,0
2320,1,0.0,0
2321,119,0.0,0
2322,135,0.0,0
2323,68,0.0,0
2324,67,0.0,0
2325,38,0.0,0
2326,1,0.0,0
2327,79,0.0,0
2328,61,0.0,0
2329,59,0.0,0
2330,1,0.0,0
2331,65,0.0,0
2332,1,0.0,0
2333,2,0.0,0
2334,2,0.0,0
2335,2,0.0,0
2336,100,0.0,0
2337,29,0.0,0
2338,86,0.0,0
2339,180,0.0,0
2340,49,0.0,0
2341,15,0.0,0
2342,39,0.0,0
2343,1,0.0,0
2344,199,0.0,0
2345,2,0.0,0
2346,1,0.0,0
2347,1,0.0,0
2348,173,0.0,0
2349,73,0.0,0
2350,1,0.0,0
2351,56,0.0,0
2352,61,0.0,0
2353,79,0.0,0
2354,1,0.0,0
2355,82,0.0,0
2356,94,0.0,0
2357,61,0.0,0
2358,27,0.0,0
2359,2,0.0,0
2360,1,0.0,0
2361,83,0.0,0
2362,2,0.0,0
2363,2,0.0,0
2364,97,0.0,0
2365,1,0.0,0
2366,59,0.0,0
2367,90,0.0,0
2368,1,0.0,0
2369,204,0.0,0
2370,44,0.0,0
2371,66,0.0,0
2372,66,0.0,0
2374,152,0.0,0
2375,86,0.0,0
2376,67,0.0,0
2377,85,0.0,0
2378,63,0.0,0
2379,1,0.0,0
2380,76,0.0,0
2381,97,0.0,0
2382,48,0.0,0
2383,54,0.0,0
2384,23,0.0,0
2385,69,0.0,0
2386,48,0.0,0
2387,43,0.0,0
2388,1,0.0,0
2389,97,0.0,0
2390,1,0.0,0
2391,47,0.0,0
2392,2,0.0,0
2393,42,0.0,0
2394,76,0.0,0
2395,103,0.0,0
2396,64,0.0,0
2397,2,0.0,0
2398,2,0.0,0
2399,101,0.0,0
2400,66,0.0,0
2401,1,0.0,0
2402,62,0.0,0
2403,2,0.0,0
2404,28,0.0,0
2405,49,0.0,0
2406,46,0.0,0
2407,46,0.0,0
2408,2,0.0,0
2409,81,0.0,0
2410,1,0.0,0
2411,141,0.0,0
2412,75,0.0,0
2414,2,0.0,0
2415,137,0.0,0
2416,14,0.0,0
2417,63,0.0,0
2418,1,0.0,0
2419,59,0.0,0
2420,60,0.0,0
2421,2,0.0,0
2422,3,0.0,0
2423,47,0.0,0
2424,2,0.0,0
2425,1,0.0,0
2426,3,0.0,0
2427,2,0.0,0
2428,1,0.0,0
2429,1,0.0,0
2430,2,0.0,0
2431,66,0.0,0
2432,254,0.0,0
2433,42,0.0,0
2434,3,0.0,0
2435,50,0.0,0
2436,2,0.0,0
2437,63,0.0,0
2438,2,0.0,0
2439,43,0.0,0
2440,6,0.0,0
2441,1,0.0,0
2442,1,0.0,0
2443,74,0.0,0
2444,132,0.0,0
2445,1,0.0,0
2446,99,0.0,0
2447,16,0.0,0
2448,94,0.0,0
2449,2,0.0,0
2450,2,0.0,0
2451,87,0.0,0
2452,2,0.0,0
2453,1,0.0,0
2454,37,0.0,0
2455,1,0.0,0
2456,22,0.0,0
2457,17,0.5294117647058824,1
2458,31,0.0,0
2459,58,0.0,0
2460,1,0.0,0
2461,74,0.0,0
2462,51,0.0,0
2463,1,0.0,0
2464,54,0.0,0
2465,11,0.0,0
2466,2,0.0,0
2467,63,0.0,0
2470,145,0.0,0
2471,54,0.0,0
2472,84,0.0,0
2473,176,0.0,0
2474,147,0.0,0
2475,1,0.0,0
2476,58,0.0,0
2477,118,0.0,0
2478,196,0.0,0
2479,1,0.0,0
2480,79,0.0,0
2481,61,0.0,0
2482,3,0.0,0
2483,149,0.0,0
2484,2,0.0,0
2485,130,0.0,0
2486,1,0.0,0
2487,64,0.0,0
2488,75,0.0,0
2489,178,0.0,0
2490,73,0.0,0
2491,49,0.0,0
2492,60,0.0,0
2493,79,0.0,0
2494,194,0.0,0
2495,206,0.0,0
2496,62,0.0,0
2497,55,0.0,0
2498,60,0.0,0
2499,107,0.0,0
2500,68,0.0,0
2501,43,0.0,0
2502,1,0.0,0
2503,20,0.0,0
2504,54,0.0,0
2505,43,0.0,0
2506,158,0.0,0
2507,1,0.0,0
2508,85,0.0,0
2509,2,0.0,0
2510,61,0.0,0
2511,109,0.0,0
2512,1,0.0,0
2513,2,0.0,0
2514,1,0.0,0
2515,54,0.0,0
2516,52,0.0,0
2517,49,0.0,0
2518,19,0.5789473684210527,1
2519,76,0.0,0
2520,81,0.19753086419753085,1
2521,34,0.0,0
2523,48,0.0,0
2524,124,0.008064516129032258,1
2525,40,0.0,0
2526,2,0.0,0
2527,1,0.0,0
2528,1,0.0,0
2529,35,0.0,0
2530,3,0.0,0
2531,82,0.0,0
2532,1,0.0,0
2533,11,0.0,0
2534,1,0.0,0
2535,1,0.0,0
2536,62,0.0,0
2537,81,0.0,0
2538,63,0.0,0
2539,100,0.0,0
2540,2,0.0,0
2541,1,0.0,0
2542,60,0.0,0
2543,1,0.0,0
2545,1,0.0,0
2546,96,0.0,0
2547,67,0.0,0
2548,2,0.0,0
2549,22,0.0,0
2550,93,0.0,0
2551,34,0.0,0
2552,2,0.0,0
2553,62,0.0,0
2554,2,0.0,0
2555,2,0.0,0
2556,24,0.0,0
2557,48,0.0,0
2558,2,0.0,0
2559,103,0.0,0
2560,1,0.0,0
2561,133,0.0,0
2562,13,0.0,0
2563,91,0.0,0
2564,85,0.0,0
2565,1,0.0,0
2566,44,0.0,0
2567,78,0.0,0
2568,53,0.0,0
2569,62,0.0,0
2570,15,0.0,0
2571,70,0.0,0
2572,2,0.0,0
2573,1,0.0,0
2574,136,0.0,0
2575,42,0.0,0
2576,76,0.0,0
2577,23,0.0,0
2579,187,0.0053475935828877,1
2580,93,0.0,0
2581,3,0.0,0
2582,159,0.0,0
2583,2,0.0,0
2584,47,0.0,0
2585,61,0.0,0
2586,35,0.0,0
2587,79,0.0,0
2588,80,0.0,0
2589,1,0.0,0
2590,85,0.0,0
2591,102,0.0,0
2592,72,0.0,0
2593,1,0.0,0
2594,23,0.0,0
2595,41,0.0,0
2596,1,0.0,0
2597,1,0.0,0
2598,40,0.0,0
2599,18,0.3888888888888889,1
2600,2,0.0,0
2601,103,0.0,0
2602,1,0.0,0
2603,81,0.0,0
2604,1,0.0,0
2605,98,0.0,0
2607,67,0.0,0
2608,91,0.0,0
2609,49,0.0,0
2610,161,0.0,0
2611,1,0.0,0
2612,1,0.0,0
2613,1,0.0,0
2614,87,0.0,0
2615,2,0.0,0
2616,1,0.0,0
2617,1,0.0,0
2618,122,0.0,0
2619,1,0.0,0
2620,120,0.0,0
2621,83,0.0,0
2622,100,0.0,0
2623,2,0.0,0
2624,42,0.0,0
2625,67,0.0,0
2626,51,0.0,0
2627,3,0.0,0
2628,51,0.0,0
2629,61,0.0,0
2630,2,0.0,0
2631,58,0.0,0
2632,38,0.0,0
2633,2,0.0,0
2634,2,0.0,0
2635,51,0.0,0
2636,54,0.0,0
2637,1,0.0,0
2638,1,0.0,0
2639,61,0.0,0
2640,53,0.16981132075471697,1
2641,42,0.0,0
2642,3,0.0,0
2644,31,0.0,0
2645,2,0.0,0
2646,2,0.0,0
2647,151,0.0,0
2648,1,0.0,0
2650,67,0.0,0
2651,73,0.0,0
2652,1,0.0,0
2653,67,0.0,0
2654,58,0.0,0
2655,89,0.0,0
2656,101,0.0,0
2657,1,0.0,0
2658,4,0.0,0
